1、严重并发症或合并症（MCC）
表 2-1-1 严重并发症或合并症（MCC）
疾病编码 疾病名称 排除内容
I60.400x004 基底动脉干动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.401 基底动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.500 椎动脉的蛛网膜下出血 表 2-3-96
I60.500x003 椎动脉动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.500x004 脊髓前动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.600 颅内动脉的蛛网膜下出血，其他的 表 2-3-96
I60.600x001 大脑后动脉动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.600x003 小脑前下动脉动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.600x004 小脑上动脉动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.600x005 迷路动脉动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.600x006 多发颅内动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
1106
疾病编码 疾病名称 排除内容
I60.600x007 颅内镜像动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.600x008 脑干前非动脉瘤出血[中脑周围非动脉瘤性出血] 表 2-3-96
I60.601 小脑后下动脉动脉瘤破裂伴蛛网膜下隙出血 表 2-3-96
I60.602 垂体上动脉动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.700 颅内动脉的蛛网膜下出血 表 2-3-96
I60.700x001 脑动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.701 颅内动脉瘤破裂伴蛛网膜下隙出血 表 2-3-96
I60.800 蛛网膜下出血，其他的 表 2-3-96
I60.800x002 脑动脉畸形伴蛛网膜下腔出血 表 2-3-96
I60.800x003 脑静脉畸形伴蛛网膜下腔出血 表 2-3-96
I60.800x004 脑海绵状血管畸形伴蛛网膜下腔出血 表 2-3-96
I60.800x005 脑干海绵状血管畸形伴蛛网膜下腔出血 表 2-3-96
I60.800x006 小脑幕下海绵状血管畸形伴蛛网膜下腔出血 表 2-3-96
I60.800x008 硬脑膜动静脉瘘伴蛛网膜下腔出血 表 2-3-96
I60.800x010 脑动脉夹层伴蛛网膜下腔出血 表 2-3-96
I60.800x013 脊髓动静脉畸形伴蛛网膜下腔出血 表 2-3-96
I60.800x014 脊髓髓周动静脉瘘伴蛛网膜下腔出血 表 2-3-96
I60.800x015 颅脑肿瘤伴蛛网膜下腔出血 表 2-3-96
I60.801 脑动静脉畸形破裂伴蛛网膜下腔出血 表 2-3-96
I60.802 脑膜出血 表 2-3-96
I60.900 蛛网膜下出血 表 2-3-96
I60.900x004 脑实质出血继发蛛网膜下腔出血 表 2-3-96
I60.900x005 感染性颅内动脉瘤破裂伴蛛网膜下腔出血 表 2-3-96
I60.900x006 蛛网膜下腔出血 表 2-3-96
I60.902+H45.0* 眼-脑综合征 表 2-3-96
I61.000 大脑半球的脑内出血，皮质下 表 2-3-96
I61.000x006 胼胝体出血 表 2-3-96
I61.000x007 尾状核头出血 表 2-3-96
I61.000x008 壳核出血 表 2-3-96
I61.000x009 尾状核出血 表 2-3-96
I61.000x011 最外囊出血 表 2-3-96
I61.001 豆状核出血 表 2-3-96
I61.002 大脑皮质下出血 表 2-3-96
I61.003 豆纹动脉出血 表 2-3-96
I61.004 基底节出血 表 2-3-96
I61.005 内囊出血 表 2-3-96
I61.006 外囊出血 表 2-3-96
I61.100 大脑半球的脑内出血，皮质的 表 2-3-96
I61.100x001 顶叶出血 表 2-3-96
I61.100x002 多处脑叶出血 表 2-3-96
I61.100x003 额叶出血 表 2-3-96
I61.100x004 额颞叶出血 表 2-3-96
I61.100x005 枕叶出血 表 2-3-96
1107 疾病编码 疾病名称 排除内容 I61.100x006 颞叶出血 表 2-3-96 I61.100x007 额顶叶脑出血 表 2-3-96 I61.100x008 顶枕叶脑出血 表 2-3-96 I61.100x009 额顶枕叶脑出血 表 2-3-96 I61.100x010 额颞顶叶脑出血 表 2-3-96 I61.100x011 额颞顶枕叶脑出血 表 2-3-96 I61.100x012 额颞枕叶脑出血 表 2-3-96 I61.100x013 颞顶叶脑出血 表 2-3-96 I61.100x014 颞枕叶脑出血 表 2-3-96 I61.101 脑叶出血 表 2-3-96 I61.200 大脑半球的脑内出血 表 2-3-96 I61.200x001 大脑半球出血 表 2-3-96 I61.300 脑干的脑内出血 表 2-3-96 I61.300x002 脑干出血 表 2-3-96 I61.300x003 延髓出血 表 2-3-96 I61.300x004 中脑出血 表 2-3-96 I61.301 脑桥出血 表 2-3-96 I61.400 小脑的脑内出血 表 2-3-96 I61.400x001 小脑出血 表 2-3-96 I61.400x002 小脑扁桃体出血 表 2-3-96 I61.400x003 小脑蚓部出血 表 2-3-96 I61.500 脑内出血，脑室内 表 2-3-96 I61.500x002 侧脑室出血 表 2-3-96 I61.500x003 第三脑室出血 表 2-3-96 I61.500x004 第四脑室出血 表 2-3-96 I61.500x005 多个脑室出血 表 2-3-96 I61.500x006 继发性脑室出血 表 2-3-96 I61.500x007 原发性脑室出血 表 2-3-96 I61.500x008 脑室出血 表 2-3-96 I61.600 脑内出血，多处局限性 表 2-3-96 I61.600x001 多灶性脑出血 表 2-3-96 I61.800 脑内出血，其他的 表 2-3-96 I61.800x001 脑穿支动脉出血 表 2-3-96 I61.801 间脑出血 表 2-3-96 I61.802 丘脑出血 表 2-3-96 I61.803 丘脑下部出血 表 2-3-96 I61.900 脑内出血 表 2-3-96 I61.900x002 脑出血 表 2-3-96 I61.900x004 脑出血血肿扩大 表 2-3-96 I61.900x005 脑静脉闭塞后出血 表 2-3-96 I61.900x006 脑血管炎性脑出血 表 2-3-96 I61.900x007 脑肿瘤卒中 表 2-3-96 I61.900x008 凝血功能障碍性脑出血 表 2-3-96
1108 疾病编码 疾病名称 排除内容 I61.901 大脑中动脉出血 表 2-3-96 I61.902 高血压脑出血 表 2-3-96 I61.903 脑血肿 表 2-3-96 I61.904 出血性脑软化 表 2-3-96 I61.905 脑血管破裂 表 2-3-96 I62.000 非创伤性硬膜下出血 表 2-3-96 I62.000x005 亚急性非创伤性硬脑膜下出血 表 2-3-96 I62.001 急性非创伤性硬膜下血肿 表 2-3-96 I62.003 慢性硬膜下血肿 表 2-3-96 I62.100 非创伤性硬膜外出血 表 2-3-96 I62.100x001 急性非创伤性硬脑膜外出血 表 2-3-96 I62.100x003 亚急性非创伤性硬脑膜外出血 表 2-3-96 I62.100x004 慢性非创伤性硬膜外血肿 表 2-3-96 I62.101 硬膜外血肿 表 2-3-96 I62.900 颅内出血（非创伤性） 表 2-3-96 I62.900x001 非创伤性颅内出血 表 2-3-96 I63.000 入脑前动脉血栓形成引起的脑梗死 表 2-3-96 I63.001 基底动脉血栓形成脑梗死 表 2-3-96 I63.002 颈动脉血栓形成脑梗死 表 2-3-96 I63.003 椎动脉血栓形成脑梗死 表 2-3-96 I63.100 入脑前动脉栓塞引起的脑梗死 表 2-3-96 I63.101 基底动脉栓塞脑梗死 表 2-3-96 I63.102 颈动脉栓塞脑梗死 表 2-3-96 I63.103 椎动脉栓塞脑梗死 表 2-3-96 I63.200 入脑前动脉的闭塞或狭窄引起的脑梗死 表 2-3-96 I63.201 颈内动脉狭窄脑梗死 表 2-3-96 I63.202 颈总动脉狭窄脑梗死 表 2-3-96 I63.203 颈动脉狭窄脑梗死 表 2-3-96 I63.204 颈动脉闭塞脑梗死 表 2-3-96 I63.205 基底动脉闭塞脑梗死 表 2-3-96 I63.206 基底动脉狭窄脑梗死 表 2-3-96 I63.207 椎动脉闭塞脑梗死 表 2-3-96 I63.208 椎动脉狭窄脑梗死 表 2-3-96 I63.300 大脑动脉血栓形成引起的脑梗死 表 2-3-96 I63.301 血栓形成性脑软化 表 2-3-96 I63.302 血栓性偏瘫 表 2-3-96 I63.400 大脑动脉栓塞引起的脑梗死 表 2-3-96 I63.401 大脑动脉栓塞引起的偏瘫 表 2-3-96 I63.402 大脑动脉栓塞引起脑梗死 表 2-3-96 I63.500 大脑动脉的闭塞或狭窄引起的脑梗死 表 2-3-96 I63.500x002 丘脑穿支动脉梗死 表 2-3-96 I63.501 大脑动脉狭窄脑梗死 表 2-3-96 I63.502 大脑动脉闭塞脑梗死 表 2-3-96
1109 疾病编码 疾病名称 排除内容 I63.600 大脑静脉血栓形成引起的脑梗死，非生脓性 表 2-3-96 I63.600x001 非生脓性大脑静脉血栓形成引起的脑梗死 表 2-3-96 I71.100 胸主动脉瘤破裂 表 2-3-97 I71.100x002 升主动脉瘤破裂 表 2-3-97 I71.100x003 主动脉弓动脉瘤破裂 表 2-3-97 I71.101 主动脉弓破裂 表 2-3-97 I71.300 腹主动脉瘤破裂 表 2-3-97 I71.500 胸腹主动脉瘤破裂 表 2-3-97 I74.000 腹主动脉栓塞和血栓形成 表 2-3-97 I74.000x003 勒里施综合征[Leriche综合征] 表 2-3-97 I74.001 腹主动脉栓塞 表 2-3-97 I74.002 腹主动脉血栓形成 表 2-3-97 I74.003 主动脉分叉综合征 表 2-3-97 I74.004 平肾腹主动脉闭塞 表 2-3-97 I74.005 肾下腹主动脉闭塞 表 2-3-97 I74.006 腹主动脉闭塞 表 2-3-97 I74.100 主动脉的栓塞和血栓形成，其他部位 表 2-3-97 I74.101 主动脉栓塞 表 2-3-97 I74.102 主动脉血栓形成 表 2-3-97 I74.200 上肢动脉栓塞和血栓形成 表 2-3-97 I74.200x001 上肢动脉闭塞 表 2-3-97 I74.200x004 肱动脉栓塞 表 2-3-97 I74.200x005 肱动脉血栓形成 表 2-3-97 I74.200x006 桡动脉闭塞 表 2-3-97 I74.200x007 肱动脉闭塞 表 2-3-97 I74.201 上肢动脉栓塞 表 2-3-97 I74.202 上肢动脉血栓形成 表 2-3-97 I74.300 下肢动脉栓塞和血栓形成 表 2-3-97 I74.300x030 下肢动脉闭塞 表 2-3-97 I74.300x111 股总动脉血栓形成 表 2-3-97 I74.300x112 股深动脉血栓形成 表 2-3-97 I74.300x113 股浅动脉血栓形成 表 2-3-97 I74.300x121 股总动脉栓塞 表 2-3-97 I74.300x122 股深动脉栓塞 表 2-3-97 I74.300x123 股浅动脉栓塞 表 2-3-97 I74.300x131 股总动脉闭塞 表 2-3-97 I74.300x132 股深动脉闭塞 表 2-3-97 I74.300x133 股浅动脉闭塞 表 2-3-97 I74.300x210 胫动脉血栓形成 表 2-3-97 I74.300x212 胫前动脉血栓形成 表 2-3-97 I74.300x213 胫后动脉血栓形成 表 2-3-97 I74.300x220 胫动脉栓塞 表 2-3-97 I74.300x222 胫前动脉栓塞 表 2-3-97
1110 疾病编码 疾病名称 排除内容 I74.300x223 胫后动脉栓塞 表 2-3-97 I74.300x230 胫动脉闭塞 表 2-3-97 I74.300x232 胫前动脉闭塞 表 2-3-97 I74.300x233 胫后动脉闭塞 表 2-3-97 I74.300x310 腓动脉血栓形成 表 2-3-97 I74.300x320 腓动脉栓塞 表 2-3-97 I74.300x330 腓动脉闭塞 表 2-3-97 I74.300x410 胫腓干动脉血栓形成 表 2-3-97 I74.300x420 胫腓干动脉栓塞 表 2-3-97 I74.300x430 胫腓干动脉闭塞 表 2-3-97 I74.300x510 腘动脉血栓形成 表 2-3-97 I74.300x520 腘动脉栓塞 表 2-3-97 I74.301 下肢动脉栓塞 表 2-3-97 I74.302 下肢动脉血栓形成 表 2-3-97 I74.303 创伤性股动脉血栓形成 表 2-3-97 I74.304 股动脉栓塞 表 2-3-97 I74.305 股动脉闭塞 表 2-3-97 I74.307 股动脉血栓形成 表 2-3-97 I74.308 腘动脉闭塞 表 2-3-97 I74.310 蓝趾综合征 表 2-3-97 I74.400 四肢动脉栓塞和血栓形成 表 2-3-97 I74.401 四肢动脉栓塞 表 2-3-97 I74.402 四肢动脉血栓形成 表 2-3-97 I74.500 髂动脉栓塞和血栓形成 表 2-3-97 I74.500x002 髂动脉闭塞 表 2-3-97 I74.500x007 髂总动脉闭塞 表 2-3-97 I74.500x008 髂动脉血栓形成 表 2-3-97 I74.500x009 髂内动脉血栓形成 表 2-3-97 I74.500x010 髂外动脉血栓形成 表 2-3-97 I74.500x011 髂动脉栓塞 表 2-3-97 I74.500x012 髂内动脉栓塞 表 2-3-97 I74.500x013 髂外动脉栓塞 表 2-3-97 I74.501 髂总动脉栓塞 表 2-3-97 I74.502 髂总动脉血栓形成 表 2-3-97 I74.503 髂内动脉闭塞 表 2-3-97 I74.504 髂外动脉闭塞 表 2-3-97 I74.900 动脉的栓塞和血栓形成 表 2-3-97 I74.901 多发性动脉栓塞 表 2-3-97 I74.902 动脉栓塞 表 2-3-97 I77.400 腹腔动脉压迫综合征 表 2-3-97 I85.000 食管静脉曲张伴有出血 表 2-3-98 I85.000x001 食管静脉曲张破裂出血 表 2-3-98 I87.000 血栓形成后综合征 表 2-3-98
1111
疾病编码 疾病名称 排除内容
I87.001 静脉炎后综合征 表 2-3-98
I97.100 心脏外科手术后的其他功能性障碍 表 2-3-99
I97.100x004 手术后心力衰竭伴肺水肿 表 2-3-99
I97.101 瓣膜置换术后心脏功能衰竭 表 2-3-99
I97.102 心脏手术后心力衰竭 表 2-3-99
J03.000 链球菌性扁桃体炎 表 2-3-100
J09.x00 被标明的人畜共患或大流行性流感病毒引起的流感 表 2-3-101
J09.x01 人感染H5N1禽流感 表 2-3-101
J09.x02 人感染H7N9禽流感 表 2-3-101
J09.x03+I41.1* 已确认的人畜共病或大流行性流感病毒性心肌炎 表 2-3-101
J09.x04+G05.1* 已确认的人畜共病或大流行性流感病毒性脑炎 表 2-3-101
J09.x05+H67.1* 流感，人畜共患或大流行性流感病毒性中耳炎 表 2-3-101
J10.000 流行性感冒伴有肺炎，季节性流感病毒 表 2-3-101
J10.000x001 已知病毒的流感性肺炎 表 2-3-101
J10.001 甲型H1N1流行性感冒性肺炎 表 2-3-101
J11.000 流行性感冒伴有肺炎，病毒未标明 表 2-3-101
J11.000x001 未知病毒的流感性肺炎 表 2-3-101
J38.400 喉水肿 表 2-3-103
J38.400x002 声门下水肿 表 2-3-103
J38.400x003 声门上水肿 表 2-3-103
J38.400x004 声门水肿 表 2-3-103
J38.401 声带任克氏间隙水肿 表 2-3-103
J38.402 声带水肿 表 2-3-103
J44.000 慢性阻塞性肺病伴有急性下呼吸道感染 表 2-3-104
J44.100 慢性阻塞性肺病伴有急性加重 表 2-3-104
J46.x00 哮喘持续状态 表 2-3-104
J46.x00x002 支气管哮喘急性发作（轻度） 表 2-3-104
J46.x00x003 支气管哮喘急性发作（中度） 表 2-3-104
J46.x00x006 闭锁肺综合征 表 2-3-104
J46.x00x008 支气管哮喘（慢性持续期） 表 2-3-104
J46.x00x009 支气管哮喘（轻度持续） 表 2-3-104
J46.x00x010 支气管哮喘（中度持续） 表 2-3-104
J46.x01 支气管哮喘，重度 表 2-3-104
J46.x02 支气管哮喘，危重 表 2-3-104
J80.x00 成人型呼吸窘迫综合征 表 2-3-106
J80.x01 急性呼吸窘迫综合征 表 2-3-106
J81.x00 肺水肿 表 2-3-106
J81.x00x002 急性肺水肿 表 2-3-106
J82.x00 肺嗜酸性粒细胞增多，不可归类在他处者 表 2-3-106
J82.x00x001 肺嗜酸性粒细胞增多症 表 2-3-106
J82.x00x002 热带性肺嗜酸性粒细胞增多症 表 2-3-106
J82.x00x004 哮喘性肺嗜酸性粒细胞增多症 表 2-3-106
J82.x00x005 吕弗勒综合征 表 2-3-106
1112 疾病编码 疾病名称 排除内容 J82.x01 嗜酸细胞性肺炎 表 2-3-106 J85.100 肺脓肿伴有肺炎 表 2-3-107 J85.200 肺脓肿不伴有肺炎 表 2-3-107 J85.300 纵隔脓肿 表 2-3-107 J86.000 脓胸伴有瘘 表 2-3-107 J86.000x006 支气管胃瘘 表 2-3-107 J86.000x012 肝胆支气管瘘 表 2-3-107 J86.000x013 支气管胆管瘘 表 2-3-107 J86.001 肝胸膜瘘 表 2-3-107 J86.002 结肠胸腔瘘 表 2-3-107 J86.003 气管食管瘘 表 2-3-107 J86.004 食管纵隔瘘 表 2-3-107 J86.005 食管胸腔瘘 表 2-3-107 J86.006 食管胸膜皮肤瘘 表 2-3-107 J86.007 食管支气管瘘 表 2-3-107 J86.008 食管胃支气管瘘 表 2-3-107 J86.009 手术后支气管胸膜瘘 表 2-3-107 J86.010 胸腹瘘 表 2-3-107 J86.011 胸胃瘘 表 2-3-107 J86.012 胸壁瘘 表 2-3-107 J86.013 胸壁窦道 表 2-3-107 J86.014 支气管肝脓肿瘘 表 2-3-107 J86.015 支气管胃结肠瘘 表 2-3-107 J86.016 支气管瘘 表 2-3-107 J86.017 支气管胸膜瘘 表 2-3-107 J86.018 支气管内脏瘘 表 2-3-107 J86.019 纵隔瘘 表 2-3-107 J86.020 纵隔支气管瘘 表 2-3-107 J86.900 脓胸不伴有瘘 表 2-3-107 J86.901 化脓性胸膜炎 表 2-3-107 J86.902 包裹性脓胸 表 2-3-107 J86.903 脓气胸 表 2-3-107 J92.000 胸膜斑伴有石棉沉着 表 2-3-108 J95.000 气管造口术功能不全 表 2-3-109 J95.000x001 气管造口术后吻合口脓毒病 表 2-3-109 J95.000x002 气管切开术后拔管困难 表 2-3-109 J95.000x007 气管造口术后口出血 表 2-3-109 J95.001 气管造口术后气管皮肤瘘 表 2-3-109 J95.002 气管造口感染 表 2-3-109 J95.003 气管造口术后狭窄 表 2-3-109 J95.004 气管造口术后气管食管瘘 表 2-3-109 J95.005 气管造口术后气道阻塞 表 2-3-109 J95.100 胸腔手术后的急性肺功能不全 表 2-3-109
1113 疾病编码 疾病名称 排除内容 J95.200 非胸腔手术后的急性肺功能不全 表 2-3-109 J96.000 急性呼吸衰竭 表 2-3-109 J96.100 慢性呼吸衰竭 表 2-3-109 J96.900 未特指的呼吸衰竭 表 2-3-109 J96.900x001 呼吸衰竭 表 2-3-109 J96.900x002 I型呼吸衰竭 表 2-3-109 J96.900x003 Ⅱ型呼吸衰竭 表 2-3-109 K22.300 食管穿孔 表 2-3-111 K22.301 食管破裂 表 2-3-111 K25.100 急性胃溃疡伴有穿孔 表 2-3-111 K25.100x001 胃溃疡伴急性穿孔 表 2-3-111 K25.200 急性胃溃疡伴有出血和穿孔 表 2-3-111 K25.200x001 胃溃疡伴出血和急性穿孔 表 2-3-111 K26.000 急性十二指肠溃疡伴有出血 表 2-3-111 K26.001 急性十二指肠球部溃疡并出血 表 2-3-111 K26.100 急性十二指肠溃疡伴有穿孔 表 2-3-111 K26.200 急性十二指肠溃疡伴有出血和穿孔 表 2-3-111 K26.200x001 十二指肠溃疡伴出血和急性穿孔 表 2-3-111 K26.200x002 十二指肠球部溃疡伴出血和急性穿孔 表 2-3-111 K26.400 慢性十二指肠溃疡伴有出血 表 2-3-111 K26.400x003 十二指肠糜烂出血 表 2-3-111 K26.401 十二指肠球部溃疡伴出血 表 2-3-111 K26.600 慢性十二指肠溃疡伴有出血和穿孔 表 2-3-111 K27.000 急性消化性溃疡伴有出血 表 2-3-111 K27.100 急性消化性溃疡伴有穿孔 表 2-3-111 K27.100x001 消化性溃疡伴急性穿孔 表 2-3-111 K27.200 急性消化性溃疡伴有出血和穿孔 表 2-3-111 K27.400 慢性消化性溃疡伴有出血 表 2-3-111 K27.400x001 多发性溃疡伴出血 表 2-3-111 K27.400x002 复合性溃疡伴出血 表 2-3-111 K27.400x004 消化性溃疡伴出血 表 2-3-111 K27.401 应激性溃疡伴出血 表 2-3-111 K27.500 慢性消化性溃疡伴有穿孔 表 2-3-111 K27.500x001 多发性溃疡伴穿孔 表 2-3-111 K27.500x002 复合性溃疡伴穿孔 表 2-3-111 K27.500x005 上消化道溃疡伴穿孔 表 2-3-111 K27.501 消化性溃疡伴穿孔 表 2-3-111 K27.502 应激性溃疡伴穿孔 表 2-3-111 K27.503 上消化道穿孔 表 2-3-111 K27.600 慢性消化性溃疡伴有出血和穿孔 表 2-3-111 K27.600x001 复合性溃疡伴出血和穿孔 表 2-3-111 K28.000 急性胃空肠溃疡伴有出血 表 2-3-111 K28.100 急性胃空肠溃疡伴有穿孔 表 2-3-111
1114 疾病编码 疾病名称 排除内容 K28.200 急性胃空肠溃疡伴有出血和穿孔 表 2-3-111 K28.400 慢性胃空肠溃疡伴有出血 表 2-3-111 K28.400x002 吻合口溃疡伴出血 表 2-3-111 K28.401 空肠溃疡伴出血 表 2-3-111 K28.500 慢性胃空肠溃疡伴有穿孔 表 2-3-111 K28.500x001 吻合口溃疡伴穿孔 表 2-3-111 K28.600 慢性胃空肠溃疡伴有出血和穿孔 表 2-3-111 K28.600x001 空肠溃疡伴出血和穿孔 表 2-3-111 K40.100 双侧腹股沟疝，伴有坏疽 表 2-3-113 K40.100x001 双侧腹股沟疝伴坏疽 表 2-3-113 K40.101 双侧腹股沟斜疝伴坏死 表 2-3-113 K40.102 双侧腹股沟直疝伴坏死 表 2-3-113 K40.400 单侧腹股沟疝，伴有坏疽 表 2-3-113 K40.400x001 单侧腹股沟疝伴坏疽 表 2-3-113 K40.401 单侧腹股沟斜疝伴坏疽 表 2-3-113 K40.402 单侧腹股沟直疝伴坏疽 表 2-3-113 K41.100 双侧股疝，伴有坏疽 表 2-3-113 K41.100x001 双侧股疝伴坏疽 表 2-3-113 K41.200 双侧股疝，不伴有梗阻或坏疽 表 2-3-113 K41.200x001 双侧股疝 表 2-3-113 K41.400 单侧股疝，伴有坏疽 表 2-3-113 K41.400x001 单侧股疝伴坏疽 表 2-3-113 K42.100 脐疝，伴有坏疽 表 2-3-113 K42.100x001 坏疽性脐疝 表 2-3-113 K45.100 腹疝，伴有坏疽，其他特指的 表 2-3-113 K46.100 腹疝，伴有坏疽 表 2-3-113 K46.100x001 腹内疝伴坏疽 表 2-3-113 K46.101 坏疽性小肠疝 表 2-3-113 K55.300 小肠血管发育不良 表 2-3-115 K55.300x001 小肠毛细血管扩张 表 2-3-115 K57.000 小肠憩室病伴有穿孔和脓肿 表 2-3-115 K57.001 小肠憩室伴脓肿 表 2-3-115 K57.002 小肠憩室病伴腹膜炎 表 2-3-115 K57.003 十二指肠憩室伴穿孔 表 2-3-115 K57.200 大肠憩室病伴有穿孔和脓肿 表 2-3-115 K57.200x001 大肠憩室伴穿孔 表 2-3-115 K57.201 大肠憩室病伴有脓肿 表 2-3-115 K57.202 结肠憩室伴腹膜炎 表 2-3-115 K57.400 小肠和大肠憩室病伴有穿孔和脓肿 表 2-3-115 K57.401 小肠和大肠憩室病伴腹膜炎 表 2-3-115 K57.800 肠憩室病，伴有穿孔和脓肿 表 2-3-115 K57.800x001 肠憩室病伴有穿孔和脓肿 表 2-3-115 K57.801 肠憩室病伴腹膜炎 表 2-3-115
