手术操作包括如下：
00.7000x001 全髋关节假体翻修术
80.9900x006 颈椎前路小关节切除术
80.9901 椎体切除术伴椎间盘切除术
80.9902 椎体部分切除伴椎间盘切除术
80.9903 椎体次全切除伴椎间盘切除术
81.0100x001 前入路寰-枢椎融合术
81.0102 寰-枢椎融合术，后入路
81.0103 枕-颈融合术，前入路
81.0104 枕-颈融合术，经口
81.0105 枕-颈融合术，后入路
81.0200x001 前入路颈椎融合术
81.0200x002 前外侧入路颈椎融合术
81.0300x001 后入路颈椎融合术
81.0300x002 后外侧入路颈椎融合术
81.0400x004 前外侧入路胸椎融合术
81.0400x005 前外侧入路胸腰椎融合术
81.0401 胸椎椎体间融合术，前入路
81.0402 胸腰椎椎体间融合术，前入路
81.0500x005 后外侧入路胸椎融合术
81.0500x006 后外侧入路胸腰椎融合术
81.0501 胸椎融合术，后入路
81.0502 胸腰椎融合术，后入路
81.0600x005 前外侧入路腰椎融合术
81.0600x006 前外侧入路腰骶椎融合术
81.0601 腰椎椎体间融合术，前入路
81.0602 腰骶椎椎体间融合术，前入路
81.0700x002 腰骶外侧横突融合术
81.0701 腰椎后柱融合术，后入路
81.0702 腰骶椎后柱融合术，后入路
81.0800x016 后外侧入路腰椎融合术
81.0800x017 后外侧入路腰骶椎融合术
81.0800x018 经椎间孔入路腰椎体融合术
81.0801 腰椎椎体间融合术，后入路
81.0802 腰骶椎椎体间融合术，后入路
81.1100x003 踝关节镜下踝关节融合术
81.1101 胫距关节融合术
81.1200x001 足三关节融合术
81.1300x004 踝关节镜下距下关节融合术
81.1400x002 足外侧柱延长术
81.1401 跟骰关节融合术
81.1500 跗跖融合术
81.1600 跖趾融合术
81.1700x001 跟骨关节融合术
81.1700x003 趾关节融合术
81.2101 髋关节融合术
81.2201 膝关节融合术
81.2300x002 肩关节喙突截骨移位固定术[LATAJET 手术]
81.2300x003 肩关节肩盂植骨固定术
81.2300x004 肩关节镜下盂唇固定术
81.2300x005 肩关节盂唇固定术
81.2301 肩关节融合术
81.2401 肘关节融合术
81.2500x002 全腕关节融合术
81.2500x003 腕骨间融合术
81.2500x004 腕中关节融合术
81.2501 腕桡关节固定术
81.2601 掌腕关节固定术
81.2701 掌指关节固定术
81.2801 指间关节固定术
81.2901 骶髂关节融合术
81.3101 寰-枢椎再融合术，前入路
81.3102 寰-枢椎再融合术，经口
81.3103 寰-枢椎再融合术，后入路
81.3104 枕-颈再融合术，前入路
81.3105 枕-颈再融合术，经口
81.3106 枕-颈再融合术，后入路
81.3200x001 前入路颈椎翻修术
81.3200x002 前外侧入路颈椎翻修术
81.3300x001 后入路颈椎翻修术
81.3300x002 后外侧入路颈椎翻修术
81.3400x003 前外侧入路胸椎翻修术
81.3400x004 前外侧入路胸腰椎翻修术
81.3401 胸椎椎体间再融合术，前入路
81.3402 胸腰椎椎体间再融合术，前入路
81.3500x003 后外侧入路胸椎翻修术
81.3500x004 后外侧入路胸腰椎翻修术
81.3501 胸椎再融合术，后入路
81.3502 胸腰椎再融合术，后入路
81.3600x003 前外侧入路腰椎翻修术
81.3600x004 前外侧入路腰骶椎翻修术
81.3601 腰椎椎体间再融合术，前入路
81.3602 腰骶椎椎体间再融合术，前入路
81.3700x001 腰椎外侧横突翻修术
81.3700x002 腰骶外侧横突翻修术
81.3701 腰椎后柱再融合术，后入路
81.3702 腰骶椎后柱再融合术，后入路
81.3800x003 后外侧入路腰椎翻修术
81.3800x004 后外侧入路腰骶椎翻修术
81.3800x005 经椎间孔入路腰椎体翻修术
81.3801 腰椎椎体间再融合术，后入路
81.3802 腰骶椎椎体间再融合术，后入路
81.3900 脊柱其他部位再融合术
81.4000x004 髋关节镜下髋关节成形术
81.4000x005 髋关节镜下盂唇修补术
81.4000x006 髋关节镜下软骨成形术
81.4001 髋臼成形术
81.4200 膝五合一修补术
81.4300 膝关节三联修补术
81.4401 关节镜髌骨稳定术
81.4402 髌骨支持带外侧松解，内侧紧缩术
81.4403 髌骨习惯性脱位韧带成形术
81.4501 膝关节前交叉韧带重建术
81.4502 膝关节后交叉韧带重建术
81.4503 关节镜膝关节交叉韧带重建术
81.4504 关节镜膝关节前交叉韧带重建术
81.4505 关节镜膝关节后交叉韧带重建术
81.4600x001 副韧带修补术
81.4601 关节镜膝关节副韧带修补术
81.4700x001 膝关节半月板成形术
81.4700x005 膝关节镜下半月板成形术
81.4700x012 膝关节镜下异体外侧半月板移植术
81.4700x013 膝关节镜下半月板缝合术
81.4700x014 膝关节镜下半月板移植术
81.4700x015 膝关节镜下软骨成形术
81.4700x016 膝关节镜下软骨细胞移植术
81.4700x017 膝关节镜下软骨修复术
81.4700x018 膝关节镜下异体骨软骨移植术
81.4700x019 膝关节镜下自体骨软骨移植术
81.4701 鹅足转移术
81.4900x001 踝关节修补术
81.4900x002 踝关节镜下软骨成形术
81.4900x003 踝关节镜下软骨修复术
81.4900x004 踝关节镜下异体骨软骨移植术
81.4900x005 踝关节镜下自体骨软骨移植术
81.4900x006 踝关节软骨镜下软骨细胞移植术
81.4901 踝关节内侧韧带修补术
81.4902 踝关节外侧韧带修补术
81.5100 全髋关节置换
81.5200x004 人工双动股骨头置换术
81.5201 人工股骨头置换术
81.5202 人工髋臼置换术
81.5400x004 膝关节单髁表面置换术
81.5400x005 膝关节髌股表面置换术
81.5400x007 膝关节双间室置换术
81.5400x008 铰链式人工膝关节置换术
81.5401 部分膝关节置换术
81.5600 踝关节全部置换
81.5700x001 跖趾关节置换术
81.5700x002 趾关节置换术
81.6200 2-3 个椎骨融合或再融合
81.6300 4-8 个椎骨融合或再融合
81.6400x003 多块椎骨融合
81.6500 经皮椎骨成形术
81.6600x001 经皮穿刺脊柱后凸成形术
81.6600x002 腰椎骨折球囊扩张成形术
81.6600x003 胸椎骨折球囊扩张成形术
81.6601 经皮椎体球囊扩张成形术
81.7100x001 掌指关节成形术伴植入
81.7100x002 人工指关节置换术
81.7100x003 指间关节成形术伴植入
81.7100x004 异体指关节游离移植术
81.7100x005 人工掌指关节置换术
81.7200x002 掌指关节成形术
81.7200x003 指间关节成形术
81.7200x004 掌板紧缩术
81.7200x005 掌板修复术
81.7200x006 指关节软骨重建术
81.7300x001 人工腕关节置换术
81.7400x001 腕关节成形术伴植入
81.7400x002 腕掌关节成形术伴植入
81.7500x001 腕关节成形术
81.7500x002 腕掌关节成形术
81.7500x003 腕关节镜下 TFCC 成形术
81.7500x004 腕关节镜下 TFCC 修补术
81.7500x005 腕关节镜下软骨成形术
81.8000x003 肩关节表面置换术
81.8101 人工肱骨头置换术
81.8200 复发性肩脱位的修补术
81.8201 关节镜习惯性肩关节脱位修补术
81.8300x001 肩关节成形术
81.8300x003 肩关节囊修复重建术
81.8300x004 肩关节修补术
81.8300x006 肩袖修补术
81.8300x007 肩关节镜下关节囊热紧缩术
81.8300x008 肩关节镜下肩袖修补术
81.8301 肩峰成形术
81.8302 肩关节盂成形术
81.8303 肩锁关节修补术
81.8304 高肩胛症松解术
81.8305 肩关节成形翻修术
81.8400x002 人工桡骨头置换术
81.8401 肘关节部分置换术
81.8500x001 肱骨髁间成形术
81.8500x002 肘关节成形术
81.8500x004 肘关节镜下软骨成形术
81.8500x005 肘关节镜下软骨修复术
81.8500x006 肘关节镜下异体骨软骨移植术
81.8500x007 肘关节镜下自体骨软骨移植术
81.8500x008 肘关节镜下软骨细胞移植术
81.9300x003 指间关节侧副韧带重建术
81.9300x004 腕关节镜下韧带重建术
81.9300x005 腕关节韧带重建术
81.9300x006 腕关节韧带紧缩术
81.9300x007 指关节囊缝合术
81.9300x008 指间关节侧副韧带缝合术
81.9300x009 肘关节镜下韧带重建术
81.9301 上肢关节囊缝合术
81.9302 上肢韧带缝合术
81.9400x001 踝关节韧带修补术
81.9400x006 踝关节镜下韧带修补术
81.9400x007 踝关节镜下韧带重建术
81.9401 踝关节囊缝合术
81.9402 踝关节韧带缝合术
81.9403 足关节囊缝合术
81.9404 足韧带缝合术
81.9500x001 髌韧带缝合术
81.9501 下肢关节囊缝合术
81.9502 下肢韧带缝合术
81.9600x003 髌韧带重建术
81.9600x009 关节软骨修复术
81.9600x015 韧带修补术
81.9600x017 跖趾关节镜下软骨成形术
81.9600x018 跖趾关节镜下软骨修复术
81.9600x019 足趾关节游离移植术
81.9600x021 膝关节后外侧角重建术
81.9600x022 膝关节镜下膝关节内侧髌股韧带重建术
81.9600x023 膝关节内侧髌股韧带重建术
81.9600x024 膝关节镜下膝后十字韧带再附着术
81.9600x025 膝后十字韧带再附着术
81.9600x026 膝关节镜下髌骨内侧支持带紧缩缝合术
81.9600x027 髌骨内侧支持带紧缩缝合术
81.9600x028 膝关节镜下髌韧带移位术
81.9600x029 髌韧带移位术
81.9600x031 髌骨外侧支持带松解术
81.9700x002 肘关节翻修术
81.9701 肩关节置换修复术
81.9702 肘关节置换修复术
81.9703 腕关节置换修复术
81.9704 指关节置换修复术
82.0101 手部腱鞘松解术
82.0102 手腱鞘切开探查术
82.0103 手部肌腱切开异物去除术
82.0200x001 手部肌肉切开减压术
82.0201 手部肌肉异物去除术
82.0300 手黏液囊切开术
82.0401 掌间隙切开引流术
82.0402 鱼际间隙切开引流术
82.1100x002 侧腱束切断术
82.1101 手部肌腱切断术
82.1201 手部筋膜切断术
82.1900x002 手部肌肉松解术
82.2100 手腱鞘病损切除术
82.2200 手肌肉病损切除术
82.2900x001 手部软组织病损切除术
82.3100 手黏液囊切除术
82.3200x001 手肌腱切取术
82.3301 手部腱鞘切除术
82.3400x001 手肌肉切取术
82.3400x002 手筋膜切除用于移植
82.3500x001 掌腱膜部分切除术
82.3500x002 掌腱膜切除术
82.3501 掌腱膜挛缩松解术
82.3600x001 手部肌肉切除术
82.4100 手腱鞘缝合术
82.4200 手屈肌腱延迟性缝合术
82.4300x001 手部肌腱延迟性缝合术
82.4301 手部伸肌腱延迟性缝合术
82.4400x001 屈腕肌腱缝合术
82.4400x002 屈指肌腱缝合术
82.4500x001 拇长伸肌腱缝合术
82.4500x009 伸指总肌腱缝合术
82.4500x011 伸指肌腱中央束缝合术
82.4500x012 伸腕肌腱缝合术
82.4500x013 伸指肌腱缝合术
82.4501 手部伸肌腱缝合术
82.4601 手部筋膜缝合术
82.4602 手部肌肉缝合术
82.5100 手肌腱前徙术
82.5200 手肌腱后徙术
82.5301 手部肌腱止点重建术
82.5401 手部肌肉止点重建术
82.5501 手部肌腱延长术
82.5502 手部肌腱缩短术
82.5600x002 手部自体肌腱移植术
82.5600x003 手部异体肌腱移植术
82.5600x004 手部带腱帽异体肌腱移植术
82.5600x005 手部带鞘管异体肌腱移植术
82.5601 手部肌腱移植术
82.5602 对掌肌成形术
82.5700x001 手部肌腱移位术
82.5801 手部肌肉移植术
82.5900x001 手部肌肉移位术
82.6101 足趾转位代拇指术
82.6102 手指转位代拇指术
82.6900x002 拇指重建术
82.6901 拇指残端拇化术
82.7100x001 拇外展功能重建术
82.7100x002 指浅屈肌替代法屈肌腱滑车重建术
82.7100x003 游离腱片法屈肌腱滑车重建术
82.7100x004 腱环法屈肌腱滑车重建术
82.7101 拇对掌肌功能重建术
82.7201 手肌肉移植物的整形术
82.7202 手筋膜移植物整形术
82.7900x001 手肌腱移植的整形术
82.7901 手肌腱硅条成形术
82.8100x001 手指移位术
82.8101 手指代手指再造术
82.8102 足趾代手指再造术
82.8201 裂指畸形修补术
82.8300x001 巨指矫正术
82.8400x001 槌状指矫正术
82.8500x001 手部肌腱固定术
82.8500x002 屈指浅肌腱近指间关节固定术
82.8600x001 手部肌腱成形术
82.8600x006 手指肌腱成形术
82.8600x011 伸指肌腱中央束重建术[MATEV 法]
82.8600x012 伸指肌腱中央束重建术[CARROLL 法]
82.8600x013 伸指肌腱中央束重建术[FOWLER 法]
82.8900x002 镜影手畸形矫正术
82.8900x003 缩窄环畸形矫正术
82.8901 手筋膜疝修补术
82.8902 手筋膜折叠术
82.9100x004 手指肌腱松解术
82.9101 手部筋膜松解术
82.9102 手部肌肉粘连松解术
82.9103 手部肌腱粘连松解术
83.0100x001 肌腱探查术
83.0101 腱鞘切开术
83.0102 腱鞘松解术
83.0103 腱鞘米粒样小体去除术
83.0200x005 前臂切开减压术
83.0200x006 小腿减张术
83.0201 肌肉筋膜切开减压术
83.0202 肌肉切开探查术
83.0203 肌肉切开异物取出术
83.0204 肌肉切开引流术
83.0205 臀中肌综合症减压术
83.0300 黏液囊切开术
83.0301 去除黏液囊钙质沉积物
83.0900x003 筋膜间隙切开减压术
83.0901 筋膜切开术
83.0902 软组织探查术
83.0903 软组织切开异物取出术
83.0904 软组织切开引流术
83.1101 跟腱挛缩松解术
83.1201 股内收肌松解术
83.1202 臀大肌切断术
83.1300x001 腓肠肌腱膜松解术
83.1300x004 前臂肌腱松解术
83.1300x006 下肢肌腱松解术
83.1300x007 肌腱松解术
83.1300x008 跖腱膜切断术
83.1301 足部肌腱松解术
83.1302 髂腰肌腱切断术
83.1303 腕部屈肌腱松解术
83.1400x006 跖筋膜切断术
83.1400x007 福耳克曼挛缩松解伴筋膜切断术
83.1400x008 趾筋膜切断术
83.1401 筋膜剥脱术
83.1402 足筋膜切断术
83.1403 臀筋膜切断术
83.1404 腿筋膜松解术
83.1405 髂胫束切断术
83.1900x001 股内收肌切断术
83.1900x003 腘绳肌切断术
83.1900x005 环咽肌切断术
83.1900x008 肩胛提肌切断术
83.1900x009 单侧内收肌和髂腰肌切断术
83.1900x012 髂腰肌切断术
83.1900x013 前斜角肌切断术
83.1900x017 臀肌切断术
83.1900x018 斜颈腱性条索切断术
83.1900x019 胸腔镜下胸锁乳突肌切断术
83.1900x023 髋关节镜下髂腰肌松解术
83.1900x024 中、前斜角肌切断术
83.1901 肌肉松解术
83.1902 肌肉切断术
83.1903 胸锁乳突肌切断术
83.2900x001 肌腱、血管、神经探查术
83.2900x002 手肌腱、血管、神经探查术
83.2900x003 足血管、神经、肌腱探查术
83.3100x001 跟腱病损切除术
83.3100x008 踝关节镜下跟腱病损切除术
83.3101 腱鞘囊肿切除术
83.3200x001 背部肌肉病损切除术
83.3200x007 躯干肌肉病损切除术
83.3200x009 上肢肌肉病损切除术
83.3200x012 下肢肌肉病损切除术
83.3201 骨化性肌炎切除术
83.3900x001 腘窝病损切除术
83.3900x016 滑囊病损切除术
83.3900x017 软组织病损切除术
83.3901 肌腱病损切除术
83.3902 腘窝囊肿切除术
83.3903 筋膜病损切除术
83.3904 颈部软组织病损切除术
83.4100x001 肌腱切取术
83.4200x002 腱膜切除术
83.4201 肌腱切除术
83.4202 腱鞘切除术
83.4300x001 肌肉切取术
83.4301 肌肉切取用做移植物
83.4302 筋膜切取用做移植物
83.4400x001 筋膜切除术
83.4400x002 阔筋膜部分切除术
83.4400x003 足筋膜切除术
83.4500x001 肌肉切除术
83.4500x003 肩胛舌骨肌部分切除术
83.4500x004 颈伸肌部分切除术
83.4500x005 前斜角肌切除术
83.4500x006 咬肌部分切除术
83.4500x007 中斜角肌部分切除术
83.4500x008 耻骨直肠肌部分切除术
83.4501 肌肉清创术
83.4502 斜角肌切除术
83.5x00 黏液囊切除术
83.6100 腱鞘缝合术
83.6201 肌腱延迟缝合术
83.6301 冈上肌修补术
83.6400x007 前臂肌腱缝合术
83.6400x008 上肢肌腱缝合术
83.6400x009 腕部肌腱缝合术
83.6400x011 下肢肌腱缝合术
83.6400x013 趾肌腱缝合术
83.6400x015 ？长伸肌腱缝合术
83.6401 肌腱缝合术
83.6402 跟腱缝合术
83.6403 腱膜缝合术
83.6500x001 腹直肌缝合术
83.6500x002 肱二头肌缝合术
83.6500x003 肱三头肌缝合术
83.6500x005 股二头肌缝合术
83.6500x006 股四头肌缝合术
83.6500x011 胫前肌缝合术
83.6500x012 前臂肌缝合术
83.6500x013 三角肌缝合术
83.6500x014 提肛肌缝合术
83.6500x015 臀部肌缝合术
83.6500x016 下肢肌肉缝合术
83.6500x017 胸锁乳突肌缝合术
83.7100 腱前徙术
83.7200 腱后徙术
83.7300x002 肌腱再接术
83.7400x001 肌肉再接术
83.7500x003 前臂肌腱移位术
83.7501 肌腱转移术
83.7600x002 胫前肌腱移位术
83.7600x003 髂胫束移位术
83.7600x005 足趾肌腱移位术
83.7600x006 腓骨短肌腱移位术
83.7600x007 肱桡肌腱移位术
83.7600x008 股方肌腱移位术
83.7600x009 屈腕肌腱移位术
83.7600x010 屈指肌腱移位术
83.7600x011 伸腕肌腱移位术
83.7600x012 旋前圆肌腱移位术
83.7600x013 掌长肌腱移位术
83.7700x001 下肢肌肉移植术
83.7700x003 胫后肌移植术
83.7700x004 福耳克曼挛缩松解伴肌游离移植术
83.7700x005 肩内收功能重建伴肌移位术
83.7700x006 上肢肌拇内收功能重建伴肌移位术
83.7700x007 上肢肌拇外展功能重建伴肌移位术
83.7700x008 上肢肌屈拇功能重建伴肌移位术
83.7700x009 上肢肌屈拇功能重建伴肌游离移植术
83.7700x010 上肢肌屈腕功能重建伴肌移位术
83.7700x011 上肢肌屈腕功能重建伴肌游离移植术
83.7700x012 上肢肌屈指功能重建伴肌移位术
83.7700x013 上肢肌屈指功能重建伴肌游离移植术
83.7700x014 上肢肌屈肘功能重建伴肌移位术
83.7700x015 上肢肌屈肘功能重建伴肌游离移植术
83.7700x016 上肢肌伸拇功能重建伴肌移位术
83.7700x017 上肢肌伸拇功能重建伴肌游离移植术
83.7700x018 上肢肌伸腕功能重建伴肌移位术
83.7700x019 上肢肌伸腕功能重建伴肌游离移植术
83.7700x020 上肢肌伸指功能重建伴肌移位术
83.7700x021 上肢肌伸指功能重建伴肌游离移植术
83.7700x022 上肢肌伸肘功能重建伴肌移位术
83.7700x023 上肢肌伸肘功能重建伴肌游离移植术
83.7700x024 上肢肌旋后功能重建伴肌移位术
83.7700x025 上肢肌旋前功能重建伴肌移位术
83.7700x026 下肢肌屈踝功能重建伴肌移位术
83.7700x027 下肢肌屈踇功能重建伴肌移位术
83.7700x028 下肢肌屈膝功能重建伴肌移位术
83.7700x029 下肢肌屈趾功能重建伴肌移位术
83.7700x030 下肢肌伸踝功能重建伴肌移位术
83.7700x031 下肢肌伸踇功能重建伴肌移位术
83.7700x032 下肢肌伸膝功能重建伴肌移位术
83.7700x033 下肢肌伸趾功能重建伴肌移位术
83.7701 肌肉转移术
83.7702 肌皮瓣转移术
83.7900x001 肌肉移位术
83.7900x002 胫后肌前移术
83.7900x003 胫前肌外移术
83.7900x004 斜方肌代三角肌术
83.7900x005 背阔肌移位术
83.7900x006 比目鱼肌移位术
83.7900x007 大腿肌移位术
83.7900x008 大圆肌移位术
83.7900x009 腓肠肌移位术
83.7900x010 腹部肌移位术
83.7900x011 三角肌移位术
83.7900x012 臀大肌移位术
83.7900x013 胸大肌移位术
83.8100x003 人工肌腱移植术
83.8101 异体肌腱移植术
83.8200x001 背阔肌移植术
83.8200x005 颞筋膜移植术
83.8200x007 背阔肌游离移植术
83.8200x008 肌肉游离移植术
83.8200x009 股薄肌移植术
83.8200x011 胸大肌移植术
83.8201 肌肉移植术
83.8202 筋膜移植术
83.8300 肌腱滑车重建术
83.8401 畸形足埃文斯(EVANS)手术
83.8500x001 腓骨长短肌腱延长术
83.8500x002 跟腱缩短术
83.8500x003 跟腱延长术
83.8500x004 肱二头肌腱延长术
83.8500x005 腘肌延长术
83.8500x008 伸趾肌腱延长术
83.8500x009 足屈肌腱延长术
83.8500x011 半腱肌延长术
83.8500x012 背阔肌延长术
83.8500x013 肱桡肌腱缩短术
83.8500x014 肱桡肌腱延长术
83.8500x015 肱三头肌腱缩短术
83.8500x016 肱三头肌腱延长术
83.8500x017 股二头肌腱缩短术
83.8500x018 股二头肌腱延长术
83.8500x019 股内收肌腱缩短术
83.8500x020 股内收肌腱延长术
83.8500x021 股三头肌腱缩短术
83.8500x022 股三头肌腱延长术
83.8500x023 股四头肌腱缩短术
83.8500x024 股四头肌腱延长术
83.8500x025 股直肌腱缩短术
83.8500x026 股直肌腱延长术
83.8500x027 肩胛下肌延长术
83.8500x028 胫后肌腱缩短术
83.8500x029 胫后肌腱延长术
83.8500x030 胫前肌腱缩短术
83.8500x031 胫前肌腱延长术
83.8500x032 胫前肌延长术
83.8500x033 足屈肌腱缩短术
83.8500x034 足伸肌腱缩短术
83.8501 肌腱紧缩术
83.8502 肌腱延长术
83.8600 股四头肌成形术
83.8700x001 肌肉成形术
83.8700x003 肩关节肌肉成形术
83.8700x005 三角肌重建术
83.8700x007 下肢肌肉成形术
83.8700x009 胸大肌成形术
83.8701 肌肉修补术
83.8800x014 肩关节镜下肱二头肌肌腱长头固定术
83.8801 肌腱固定术
83.8802 肌腱成形术
83.8900x002 筋膜断蒂术
83.8901 筋膜成形术
83.8902 筋膜延长术
83.8903 筋膜疝修补术
83.8904 筋膜折叠术
83.8905 筋膜固定术
83.9100x001 关节镜下臀肌挛缩松解术
83.9100x004 前臂束带松解术
83.9100x005 上肢肌腱粘连松解术
83.9100x007 臀肌粘连松解术
83.9100x008 下肢肌腱粘连松解术
83.9100x009 下肢束带松解术
83.9101 肌腱粘连松解术
83.9102 肌肉粘连松解术
83.9103 臀筋膜挛缩松解术
83.9104 筋膜松解术
83.9201 骨骼肌刺激器置入术
83.9202 骨骼肌刺激器置换术
83.9300 去除骨骼肌刺激器
83.9900x003 肌腱打孔术
83.9901 黏液囊缝合术
84.0100x001 多指截指术
84.0100x002 手指关节离断术
84.0100x004 手指离断术
84.0101 指关节离断术
84.0102 手指截断术，拇指除外
84.0103 掌指关节离断术
84.0201 拇指截断术
84.0202 拇指关节离断术
84.0301 手截断术
84.0302 掌截断术
84.0400 腕关节离断术
84.0500 经前臂截断术
84.0600 肘关节离断术
84.0701 上臂截断术
84.0800 肩关节离断术
84.0900x001 肩胛带离断术
84.1102 多趾截除术
84.1103 跖骨头截断术
84.1501 小腿截断术
84.1800 髋关节离断术
84.1901 半侧骨盆截断术
84.2101 拇指断指再植术
84.2201 手指断指再植术
84.2301 前臂断肢再植术
84.2302 断手再植术
84.2303 断腕再植术
84.2304 断掌再植术
84.2401 上臂断肢再植术
84.2501 断趾再植术
84.2601 断足再植术
84.2701 小腿断肢再植术
84.2801 大腿断肢再植术
84.3x00 截断残端的修复术
84.5100x002 碳纤维脊椎融合物置入术
84.5100x003 陶瓷脊椎融合物置入术
84.5100x004 金属脊椎融合物置入术
84.5100x005 塑胶脊椎融合物置入术
84.5100x006 钛合金脊椎融合物置入术
84.5200 重组骨形态形成蛋白的置入
84.5300 肢体内部延长装置置入伴动力分离术
84.5400x001 肢体内部延长装置置入术
84.5500x003 丙烯酸水泥骨空隙填充
84.5500x004 钙质骨空隙填充
84.5500x005 聚甲基丙烯酸甲酯骨空隙填充
84.5501 骨空隙骨水泥填充术
84.5600x001 水泥间隔物置入术
84.5601 关节腔隙骨水泥填充术
84.5700x001 水泥间隔物取出术
84.6101 颈部分椎间盘置换
84.6201 颈全椎间盘假体置换
84.6300x002 胸椎全部间盘假体置入术
84.6300x003 胸椎部分间盘假体置入术
84.6301 胸椎间盘假体置换
84.6400x001 腰椎部分间盘假体置入术
84.6400x003 腰椎棘突间腰椎稳定器置入术
84.6401 腰骶部分椎间盘假体置换
84.6501 腹腔镜辅助下腰椎前路椎间盘置换术
84.6600x001 颈人工椎间盘翻修术
84.6601 颈人工椎间盘假体置换术
84.6700x002 胸人工椎间盘翻修术
84.6701 胸人工椎间盘假体置换术
84.6800x001 腰人工椎间盘翻修术
84.6801 腰人工椎间盘假体置换术
84.7100x001 应用单平面外固定架
84.7200x001 应用环形外固定架系统
84.7300x001 应用组合外固定架系统
84.9200 等份联体双胎分离术
84.9300 联体双胎不等份分离术
85.2101 乳房病损微创旋切术
85.3601 保留乳头的双侧皮下乳房切除术
86.2200x011 皮肤和皮下坏死组织切除清创术
86.2800x012 皮肤和皮下组织非切除性清创
86.3x02 皮肤病损切除术
86.8900x010 脐整形术
98.1200x001 鼻腔内异物去除
