包含以下主要手术或操作：
00.0300 周围血管治疗性超声
81.9404 足韧带缝合术
81.9600x009 关节软骨修复术
81.9600x015 韧带修补术
81.9600x017 跖趾关节镜下软骨成形术
81.9600x018 跖趾关节镜下软骨修复术
81.9600x019 足趾关节游离移植术
81.9703 腕关节置换修复术
81.9704 指关节置换修复术
82.0101 手部腱鞘松解术
82.0102 手腱鞘切开探查术
82.0103 手部肌腱切开异物去除术
82.0200x001 手部肌肉切开减压术
82.0201 手部肌肉异物去除术
82.0300 手黏液囊切开术
82.0401 掌间隙切开引流术
82.0402 鱼际间隙切开引流术
82.1100x002 侧腱束切断术
82.1101 手部肌腱切断术
82.1200x002 掌筋膜切断术
82.1201 手部筋膜切断术
82.1900x002 手部肌肉松解术
82.2100 手腱鞘病损切除术
82.2200 手肌肉病损切除术
82.2900x001 手部软组织病损切除术
82.3100 手黏液囊切除术
82.3200x001 手肌腱切取术
82.3301 手部腱鞘切除术
82.3400x001 手肌肉切取术
82.3400x002 手筋膜切除用于移植
82.3500x001 掌腱膜部分切除术
82.3500x002 掌腱膜切除术
82.3600x001 手部肌肉切除术
82.4100 手腱鞘缝合术
82.4200 手屈肌腱延迟性缝合术
82.4300x001 手部肌腱延迟性缝合术
82.4301 手部伸肌腱延迟性缝合术
82.4400x001 屈腕肌腱缝合术
82.4400x002 屈指肌腱缝合术
82.4500x001 拇长伸肌腱缝合术
82.4500x009 伸指总肌腱缝合术
82.4500x011 伸指肌腱中央束缝合术
82.4500x012 伸腕肌腱缝合术
82.4500x013 伸指肌腱缝合术
82.4501 手部伸肌腱缝合术
82.4601 手部筋膜缝合术
82.4602 手部肌肉缝合术
82.5100 手肌腱前徙术
82.5200 手肌腱后徙术
82.5301 手部肌腱止点重建术
82.5401 手部肌肉止点重建术
82.5501 手部肌腱延长术
82.5502 手部肌腱缩短术
82.5600x002 手部自体肌腱移植术
82.5600x003 手部异体肌腱移植术
82.5600x004 手部带腱帽异体肌腱移植术
82.5600x005 手部带鞘管异体肌腱移植术
82.5601 手部肌腱移植术
82.5602 对掌肌成形术
82.5700x001 手部肌腱移位术
82.5801 手部肌肉移植术
82.5900x001 手部肌肉移位术
82.6100x002 拇指整复术
82.6101 足趾转位代拇指术
82.6102 手指转位代拇指术
82.6900x002 拇指重建术
82.6901 拇指残端拇化术
82.7100x001 拇外展功能重建术
82.7100x002 指浅屈肌替代法屈肌腱滑车重建术
82.7100x003 游离腱片法屈肌腱滑车重建术
82.7100x004 腱环法屈肌腱滑车重建术
82.7101 拇对掌肌功能重建术
82.7201 手肌肉移植物的整形术
82.7202 手筋膜移植物整形术
82.7900x001 手肌腱移植的整形术
82.7901 手肌腱硅条成形术
82.8100x001 手指移位术
82.8101 手指代手指再造术
82.8102 足趾代手指再造术
82.8201 裂指畸形修补术
82.8500x001 手部肌腱固定术
82.8500x002 屈指浅肌腱近指间关节固定术
82.8600x001 手部肌腱成形术
82.8600x006 手指肌腱成形术
82.8600x011 伸指肌腱中央束重建术[Matev 法]
82.8600x012 伸指肌腱中央束重建术[Carroll 法]
82.8600x013 伸指肌腱中央束重建术[Fowler 法]
82.8900x002 镜影手畸形矫正术
82.8900x003 缩窄环畸形矫正术
82.8901 手筋膜疝修补术
82.8902 手筋膜折叠术
82.9100x004 手指肌腱松解术
82.9103 手部肌腱粘连松解术
82.9300x001 手软组织抽吸术
82.9600x001 手软组织局部作用治疗性物质注射
83.0100x001 肌腱探查术
83.0101 腱鞘切开术
83.0102 腱鞘松解术
83.0103 腱鞘米粒样小体去除术
83.0200x005 前臂切开减压术
83.0200x006 小腿减张术
83.0201 肌肉筋膜切开减压术
83.0202 肌肉切开探查术
83.0203 肌肉切开异物取出术
83.0204 肌肉切开引流术
83.0205 臀中肌综合症减压术
83.0300 黏液囊切开术
83.0301 去除黏液囊钙质沉积物
83.0900x003 筋膜间隙切开减压术
83.0901 筋膜切开术
83.0902 软组织探查术
83.0903 软组织切开异物取出术
83.0904 软组织切开引流术
83.1101 跟腱挛缩松解术
83.1302 髂腰肌腱切断术
83.1400x006 跖筋膜切断术
83.1405 髂胫束切断术
83.1900x005 环咽肌切断术
83.1900x008 肩胛提肌切断术
83.1900x009 单侧内收肌和髂腰肌切断术
83.1900x012 髂腰肌切断术
83.1900x013 前斜角肌切断术
83.1900x017 臀肌切断术
83.1900x019 胸腔镜下胸锁乳突肌切断术
83.1900x020 胸锁乳突肌部分切断术
83.1900x023 髋关节镜下髂腰肌松解术
83.1900x024 中、前斜角肌切断术
83.1901 肌肉松解术
83.1902 肌肉切断术
83.1903 胸锁乳突肌切断术
83.2900x001 肌腱、血管、神经探查术
83.2900x002 手肌腱、血管、神经探查术
83.2900x003 足血管、神经、肌腱探查术
83.3100 腱鞘病损切除术
83.3100x001 跟腱病损切除术
83.3100x008 踝关节镜下跟腱病损切除术
83.3101 腱鞘囊肿切除术
83.3200 肌肉病损切除术
83.3200x001 背部肌肉病损切除术
83.3200x007 躯干肌肉病损切除术
83.3200x009 上肢肌肉病损切除术
83.3200x012 下肢肌肉病损切除术
83.3201 骨化性肌炎切除术
83.3900x001 腘窝病损切除术
83.3900x016 滑囊病损切除术
83.3900x017 软组织病损切除术
83.3901 肌腱病损切除术
83.3902 腘窝囊肿切除术
83.3903 筋膜病损切除术
83.3904 颈部软组织病损切除术
83.4100x001 肌腱切取术
83.4200x002 腱膜切除术
83.4201 肌腱切除术
83.4202 腱鞘切除术
83.4300x001 肌肉切取术
83.4301 肌肉切取用做移植物
83.4302 筋膜切取用做移植物
83.4400x001 筋膜切除术
83.4400x002 阔筋膜部分切除术
83.4400x003 足筋膜切除术
83.4500x001 肌肉切除术
83.4500x003 肩胛舌骨肌部分切除术
83.4500x004 颈伸肌部分切除术
83.4500x005 前斜角肌切除术
83.4500x006 咬肌部分切除术
83.4500x007 中斜角肌部分切除术
83.4500x008 耻骨直肠肌部分切除术
83.4501 肌肉清创术
83.4502 斜角肌切除术
83.5x00 黏液囊切除术
83.6100 腱鞘缝合术
83.6201 肌腱延迟缝合术
83.6400x009 腕部肌腱缝合术
83.6400x013 趾肌腱缝合术
83.6400x015 ??长伸肌腱缝合术
83.6402 跟腱缝合术
83.6500x001 腹直肌缝合术
83.6500x014 提肛肌缝合术
83.6500x015 臀部肌缝合术
83.6500x017 胸锁乳突肌缝合术
83.6502 筋膜缝合术
83.7100 腱前徙术
83.7200 腱后徙术
83.7300x002 肌腱再接术
83.7400x001 肌肉再接术
83.7501 肌腱转移术
83.7600x003 髂胫束移位术
83.7600x005 足趾肌腱移位术
83.7900x001 肌肉移位术
83.7900x002 胫后肌前移术
83.7900x003 胫前肌外移术
83.7900x004 斜方肌代三角肌术
83.7900x005 背阔肌移位术
83.7900x006 比目鱼肌移位术
83.7900x007 大腿肌移位术
83.7900x008 大圆肌移位术
83.7900x009 腓肠肌移位术
83.7900x010 腹部肌移位术
83.7900x011 三角肌移位术
83.7900x012 臀大肌移位术
83.7900x013 胸大肌移位术
83.8100 肌腱移植
83.8100x003 人工肌腱移植术
83.8101 异体肌腱移植术
83.8200x001 背阔肌移植术
83.8200x005 颞筋膜移植术
83.8200x007 背阔肌游离移植术
83.8200x008 肌肉游离移植术
83.8200x009 股薄肌移植术
83.8200x010 斜方肌移植术
83.8200x011 胸大肌移植术
83.8201 肌肉移植术
83.8202 筋膜移植术
83.8300 肌腱滑车重建术
83.8401 畸形足埃文斯(EVANS)手术
83.8500x001 腓骨长短肌腱延长术
83.8500x002 跟腱缩短术
83.8500x003 跟腱延长术
83.8500x004 肱二头肌腱延长术
83.8500x005 腘肌延长术
83.8500x008 伸趾肌腱延长术
83.8500x009 足屈肌腱延长术
83.8500x011 半腱肌延长术
83.8500x012 背阔肌延长术
83.8500x013 肱桡肌腱缩短术
83.8500x014 肱桡肌腱延长术
83.8500x015 肱三头肌腱缩短术
83.8500x016 肱三头肌腱延长术
83.8500x017 股二头肌腱缩短术
83.8500x018 股二头肌腱延长术
83.8500x019 股内收肌腱缩短术
83.8500x020 股内收肌腱延长术
83.8500x021 股三头肌腱缩短术
83.8500x022 股三头肌腱延长术
83.8500x023 股四头肌腱缩短术
83.8500x024 股四头肌腱延长术
83.8500x025 股直肌腱缩短术
83.8500x026 股直肌腱延长术
83.8500x027 肩胛下肌延长术
83.8500x028 胫后肌腱缩短术
83.8500x029 胫后肌腱延长术
83.8500x030 胫前肌腱缩短术
83.8500x031 胫前肌腱延长术
83.8500x032 胫前肌延长术
83.8500x033 足屈肌腱缩短术
83.8500x034 足伸肌腱缩短术
83.8501 肌腱紧缩术
83.8502 肌腱延长术
83.8700x001 肌肉成形术
83.8700x003 肩关节肌肉成形术
83.8700x005 三角肌重建术
83.8700x007 下肢肌肉成形术
83.8700x009 胸大肌成形术
83.8701 肌肉修补术
83.8800x001 跟腱修补术
83.8800x012 足肌腱成形术
83.8800x014 肩关节镜下肱二头肌肌腱长头固定~~术
83.8801 肌腱固定术
83.8802 肌腱成形术
83.8900x002 筋膜断蒂术
83.8901 筋膜成形术
83.8902 筋膜延长术
83.8903 筋膜疝修补术
83.8904 筋膜折叠术
83.8905 筋膜固定术
83.9100x001 关节镜下臀肌挛缩松解术
83.9201 骨骼肌刺激器置入术
83.9202 骨骼肌刺激器置换术
83.9300 去除骨骼肌刺激器
83.9900x003 肌腱打孔术
83.9901 黏液囊缝合术
84.0100x001 多指截指术
84.0100x002 手指关节离断术
84.0100x004 手指离断术
84.0101 指关节离断术
84.0102 手指截断术，拇指除外
84.0103 掌指关节离断术
84.0201 拇指截断术
84.0202 拇指关节离断术
84.0302 掌截断术
84.0900x001 肩胛带离断术
84.1101 趾关节离断术
84.1102 多趾截除术
84.1103 跖骨头截断术
84.1200 经足截断术
84.1300 踝关节离断术
84.1501 小腿截断术
84.2101 拇指断指再植术
84.2201 手指断指再植术
84.2304 断掌再植术
84.2501 断趾再植术
84.2601 断足再植术
84.3x00 截断残端的修复术
84.5200 重组骨形态形成蛋白的置入
84.7100x001 应用单平面外固定架
84.7200x001 应用环形外固定架系统
84.7300x001 应用组合外固定架系统
85.1200x001 乳腺活检术
85.2000x001 乳房皮肤和皮下坏死组织切除清创~~术
85.2000x002 乳房皮肤和皮下组织非切除性清创
85.2100x003 乳房病损切除术
85.2100x019 乳房腺体区段切除术
85.2100x020 腔镜下乳房病损切除术
85.2101 乳房病损微创旋切术
85.2200 乳房象限切除术
85.2300x001 乳腺局部扩大切除术
85.2301 乳腺部分切除术
85.2401 副乳腺切除术
85.2402 副乳头切除术
85.2500 乳头切除术
85.3300x001 单侧乳房腺体切除伴假体置入术
85.3401 保留乳头的单侧皮下乳房切除术
85.3500x001 双侧皮下乳房切除伴假体置入术
85.3600x001 双侧皮下乳房切除术
85.3601 保留乳头的双侧皮下乳房切除术
85.4100x001 单侧乳房切除术
85.4200x001 双侧乳房切除术
85.8100 乳房裂伤缝合术
85.8400 带蒂皮瓣移植至乳房
85.8500 肌瓣移植至乳房
85.8601 乳头乳晕移位术
85.8700x003 乳头缩小术
85.8701 乳头成形术
85.8702 乳头重建术
85.8900x005 乳晕再造术
85.8900x007 乳房瘢痕松解术
85.8900x008 乳房下皱襞成形术
85.9100 乳房抽吸术
86.2200x011 皮肤和皮下坏死组织切除清创术
86.2800x012 皮肤和皮下组织非切除性清创
86.4x01 头.面.颈皮肤病损根治切除术
86.4x02 躯干皮肤病损根治性切除术
86.4x03 肢体皮肤病损根治切除术
86.5100 头皮再植术
86.5900x006 皮肤缝合术
86.5902 头皮裂伤清创缝合术
86.6101 手全厚皮片游离移植术
86.6200x002 指皮肤游离移植术
86.6201 手中厚皮片游离移植术
86.6202 手刃厚皮片游离移植术
86.6300x001 腹部全厚皮片移植术
86.6301 头面颈全厚皮片移植术
86.6302 躯干全厚皮片移植术
86.6303 上肢全厚皮片移植术
86.6304 下肢全厚皮片移植术
86.6501 猪皮移植术
86.6601 同种皮片移植术
86.6701 脱细胞异体真皮植皮术
86.6702 人工皮肤移植术
86.6900x010 全厚皮片移植术
86.6901 刃厚皮片移植术
86.6902 中厚皮片移植术
86.6903 头面颈部植皮术
86.6904 躯干部植皮术
86.6905 上肢植皮术
86.6906 下肢植皮术
86.7100x009 皮瓣预制术
86.7101 带蒂皮瓣断蒂术
86.7102 皮管成形术
86.7103 带蒂皮瓣延迟术
86.7104 腹部埋藏皮瓣术
86.7105 带蒂皮瓣制备术
86.7200x001 带蒂皮瓣迁徙术
86.7300x003 手带蒂皮瓣移植术
86.7300x004 手游离皮瓣移植术
86.7301 邻指皮瓣术
86.7302 鱼际皮瓣术
86.7303 指蹼成形术
86.7400x026 带蒂皮瓣移植术
86.7400x031 筋膜皮瓣移植术
86.7400x032 皮下蒂皮瓣移植术
86.7400x033 岛状皮瓣移植术
86.7400x034 肌皮瓣游离移植术
86.7400x035 腓动脉穿支腓骨皮瓣游离移植修复
86.7400x036 带血管化腓骨肌皮瓣移植术
86.7400x037 腓骨肌皮瓣移植术
86.7400x038 腹股沟皮瓣转移术
86.7400x039 二级串联游离植皮术
86.7400x040 岛状皮瓣转移术
86.7400x041 皮下筋膜瓣术
86.7400x042 游离脂肪瓣移植术
86.7401 前徙皮瓣移植术
86.7402 滑动皮瓣移植术
86.7403 双带蒂皮瓣移植术
86.7404 旋转皮瓣移植术
86.7405 管状皮瓣移植术
86.7500x001 带蒂皮瓣修整术
86.7500x010 带蒂皮瓣去脂术
86.7500x011 邻近皮瓣修复术
86.7500x012 皮瓣探查术
86.7501 皮瓣清创术
86.7502 皮瓣去脂术
86.7503 皮瓣修整术
86.7504 复杂性皮瓣、肌皮瓣、超薄皮瓣修复术
86.8100x002 面肌悬吊术
86.8402 皮肤蹼状挛缩松解术
86.8600x001 甲成形术
86.8701 自体脂肪移植术
86.8702 颞部脂肪移植充填术
86.8900x002 面部皮肤部分切除整形术
86.8900x010 脐整形术
86.8900x011 残端皮肤修整术
86.8900x014 颈部皮肤部分切除整形术
86.8901 皮肤 V-Y 缝合术
86.8902 “酒窝”成形术
86.9600x003 脊髓神经刺激器置入术
86.9600x006 周围神经刺激器置入术
97.3801 角膜缝线去除
97.3802 结膜缝线去除
